"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","CY","Cyprus",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","CZ","Czech Republic",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","CZ","Czech Republic",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","DE","Germany",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","DK","Denmark",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","DK","Denmark",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","EE","Estonia",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","EE","Estonia",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","EL","Greece",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","EL","Greece",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","ES","Spain",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","ES","Spain",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","EU_EEA31","EU/EEA",94.018779000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","EU_EEA31","EU/EEA",94.018779000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","FI","Finland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","FI","Finland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","FR","France",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","FR","France",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","HR","Croatia",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","HR","Croatia",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","IE","Ireland",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","IE","Ireland",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","IS","Iceland",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","IS","Iceland",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","IT","Italy",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","IT","Italy",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","LT","Lithuania",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","LT","Lithuania",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","LU","Luxembourg",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","LU","Luxembourg",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","LV","Latvia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","LV","Latvia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","MT","Malta",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","MT","Malta",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","NL","Netherlands",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","NL","Netherlands",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","NO","Norway",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","NO","Norway",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","PL","Poland",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","PL","Poland",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","PT","Portugal",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","PT","Portugal",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","RO","Romania",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","RO","Romania",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","SE","Sweden",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","SE","Sweden",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","SI","Slovenia",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","SI","Slovenia",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","SK","Slovakia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","SK","Slovakia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","UK","United Kingdom",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage first dose","%","2018","UK","United Kingdom",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","BG","Bulgaria",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","BG","Bulgaria",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","EU_EEA31","EU/EEA",96.139880000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","EU_EEA31","EU/EEA",96.139880000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","PL","Poland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","PL","Poland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","1999","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","AT","Austria",35.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","AT","Austria",35.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","BG","Bulgaria",83.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","BG","Bulgaria",83.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","EE","Estonia",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","EE","Estonia",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","EU_EEA31","EU/EEA",85.273768000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","EU_EEA31","EU/EEA",85.273768000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","LT","Lithuania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","LT","Lithuania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","LV","Latvia",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","LV","Latvia",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","NO","Norway",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","NO","Norway",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","PL","Poland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","PL","Poland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","PT","Portugal",48.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","PT","Portugal",48.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","SE","Sweden",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","SE","Sweden",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","UK","United Kingdom",76.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2000","UK","United Kingdom",76.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","AT","Austria",34.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","AT","Austria",34.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","BG","Bulgaria",85.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","BG","Bulgaria",85.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","DK","Denmark",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","DK","Denmark",87.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","EE","Estonia",84.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","EE","Estonia",84.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","EU_EEA31","EU/EEA",85.520584000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","EU_EEA31","EU/EEA",85.520584000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","LT","Lithuania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","LT","Lithuania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","LV","Latvia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","LV","Latvia",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","NO","Norway",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","NO","Norway",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","PL","Poland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","PL","Poland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","PT","Portugal",56.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","PT","Portugal",56.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","RO","Romania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","RO","Romania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","SE","Sweden",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","SE","Sweden",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","UK","United Kingdom",74.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2001","UK","United Kingdom",74.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","AT","Austria",39.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","AT","Austria",39.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","BG","Bulgaria",79.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","BG","Bulgaria",79.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","DE","Germany",77.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","DE","Germany",77.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","DK","Denmark",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","DK","Denmark",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","EE","Estonia",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","EE","Estonia",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","EU_EEA31","EU/EEA",83.661999000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","EU_EEA31","EU/EEA",83.661999000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","LT","Lithuania",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","LT","Lithuania",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","LV","Latvia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","LV","Latvia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","NL","Netherlands",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","NO","Norway",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","NO","Norway",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","PL","Poland",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","PL","Poland",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","PT","Portugal",64.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","PT","Portugal",64.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","RO","Romania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","RO","Romania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","SE","Sweden",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","SE","Sweden",94.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","UK","United Kingdom",74.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2002","UK","United Kingdom",74.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","AT","Austria",46.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","AT","Austria",46.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","BG","Bulgaria",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","BG","Bulgaria",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","DE","Germany",83.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","DE","Germany",83.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","DK","Denmark",88.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","DK","Denmark",88.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","EE","Estonia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","EE","Estonia",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","EU_EEA31","EU/EEA",86.523353000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","EU_EEA31","EU/EEA",86.523353000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","IS","Iceland",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","IS","Iceland",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","LT","Lithuania",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","LT","Lithuania",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","LV","Latvia",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","LV","Latvia",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","MT","Malta",2.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","MT","Malta",2.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","NL","Netherlands",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","NL","Netherlands",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","NO","Norway",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","NO","Norway",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","PL","Poland",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","PL","Poland",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","PT","Portugal",72.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","PT","Portugal",72.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","RO","Romania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","RO","Romania",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","SE","Sweden",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","SE","Sweden",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","SI","Slovenia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","SK","Slovakia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","UK","United Kingdom",77.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2003","UK","United Kingdom",77.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","AT","Austria",47.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","AT","Austria",47.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","BG","Bulgaria",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","BG","Bulgaria",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","DE","Germany",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","DE","Germany",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","DK","Denmark",88.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","DK","Denmark",88.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","EE","Estonia",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","EE","Estonia",97.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","ES","Spain",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","ES","Spain",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","EU_EEA31","EU/EEA",88.467134000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","EU_EEA31","EU/EEA",88.467134000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","IS","Iceland",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","IS","Iceland",89.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","LT","Lithuania",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","LT","Lithuania",93.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","LV","Latvia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","LV","Latvia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","MT","Malta",31.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","MT","Malta",31.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","NL","Netherlands",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","NL","Netherlands",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","NO","Norway",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","NO","Norway",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","PL","Poland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","PL","Poland",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","PT","Portugal",79.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","PT","Portugal",79.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","RO","Romania",96.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","SE","Sweden",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","SE","Sweden",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","SI","Slovenia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","SI","Slovenia",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","SK","Slovakia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","SK","Slovakia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","UK","United Kingdom",76.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2004","UK","United Kingdom",76.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","AT","Austria",54.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","AT","Austria",54.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","BG","Bulgaria",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","BG","Bulgaria",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","CZ","Czech Republic",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","DE","Germany",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","DE","Germany",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","DK","Denmark",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","DK","Denmark",91.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","EE","Estonia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","EE","Estonia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","ES","Spain",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","ES","Spain",92.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","EU_EEA31","EU/EEA",88.532749000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","EU_EEA31","EU/EEA",88.532749000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","HR","Croatia",98.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","HU","Hungary",99.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","IS","Iceland",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","IS","Iceland",90.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","LT","Lithuania",95.000000000,""
"Measles","Vaccination coverage","Vaccination coverage second dose","%","2005","LT","Lithuania",95.000000000,""
